😀	cara, cara sonriendo, contento, divertido, sonrisa
🚅	bala, ferrocarril, rápido, tren, velocidad
🚞	ferrocarril, ferrocarril de montaña, montaña, transporte, tren, viajar
🛹	patineta
🛼	patín
⛽️	dispensador, estación de gasolina, gasolina, nafta, surtidor
🚨	luz, luz de patrullero, patrullero, policía, sirena
🛫	avión, avión despegando, despegar, despegue, partida, salida
🛸	platillo volador
🧳	equipaje
🌒	creciente, espacio, luna, nueva, visible
🌙	cruasán
⛅️	nubes, nublado, parcialmente nublado, sol, tiempo
☃️	invierno, muñeco, muñeco de nieve nevado, nieve
🧨	petardo
🎏	banderín, banderín con forma de carpa, celebración, festejo, japonés
🧧	sobre rojo
🥎	sóftbol
🏀	básquet, básquetbol, deporte, pelota, pelota de básquet
🥏	frisbee
🥍	lacrosse
🏓	mesa, paleta, pelota, ping, pong, tenis de mesa
🥋	artes marciales, judo, karate, taekwondo, uniforme, uniforme de artes marciales
🎣	caña, caña de pescar, ocio, pesca, pescado, pescar
🎽	camiseta, camiseta para correr, correr, mangas, musculosa
🎯	dardo, dardo en el centro, diana, juego, objetivo
🪄	varita mágica
🧿	nazar
🎮️	control, joystick, juego, mando, video juegos
🎰	apuestas, casino, juego, máquina, tragamonedas
🧩	rompecabezas
🧸	oso de peluche
🪆	muñecas rusas
♟️	peón (ajedrez)
🎨	arte, artista, paleta, paleta de pinturas, pintor
🧵	hilo
🪡	aguja de coser
🧶	ovillo
🪢	nudo
👓️	lentes
🕶️	anteojos, anteojos de sol, gafas, lentes de sol, oscuros, sol
🥽	antiparras
🥼	bata de laboratorio
👖	jeans
👙	bikini, nadar, pileta, piscina, ropa, traje
👜	bolso
👝	bolso de mano, cartera, ropa, sobre, vestimenta
🎒	escuela, estudiar, maletín, mochila escolar
👟	tenis
🥾	botas de excursión
🥿	zapato chato
👠	zapatilla
🎩	caballero, copa, hombre, sombrero, sombrero de copa
🎓️	birrete
⛑️	casco con una cruz blanca
🔇	altavoz silenciado
🎼	clave, clave de sol, música, partitura, pentagrama
🪗	acordeón
🪘	tamboril
🏮	farol, farol de papel japonés, izakaya, linterna, papel
🪙	moneda
🧾	recibo
💹	gráfico, mercado, mercado en alza, tendencia, yen
📨	carta, correo electrónico, mensaje, mensaje entrante, recibido, sobre
📩	carta, comunicación, correo electrónico, enviado, mensaje, mensaje saliente
📤️	bandeja, bandeja de salida, comunicación, correo, enviados, salida
📥️	bandeja de entrada, comunicación, correo, entrada, entrante, recibidos
📈	alza, ascendente, gráfico, tabla, tendencia ascendente
📉	baja, descendente, gráfico, tabla, tendencia descendente
🧰	caja de herramientas
🧫	placa de Petri
🧬	ADN
📡	antena satelital
🪞	espejo
🪤	trampa para ratones
🧴	botella de loción
🧷	broche de seguridad
🧹	escoba
🧺	canasta
🧻	rollo de papel
🪣	balde
🧼	jabón
🧽	esponja
🧯	extintor
🛒	carriito, carrito de compras, carro, compras, supermercado
🪦	lápida
🪧	cartel
🚫	no, pasar, prohibido, señal, señal de prohibición
⬆️	cardinal, dirección, flecha, flecha hacia arriba, flecha hacia el norte, norte
↗️	derecha, dirección, flecha, flecha hacia el noreste, flecha hacia la esquina superior derecha, noreste
➡️	derecha, dirección, este, flecha, flecha hacia el este, flecha hacia la derecha
↘️	abajo, dirección, flecha, flecha hacia el sudeste, flecha hacia la esquina inferior derecha, sudeste
⬇️	cardinal, dirección, flecha, flecha hacia abajo, flecha hacia el sur, punto
↙️	abajo, dirección, flecha, flecha hacia el sudoeste, flecha hacia la esquina inferior izquierda, sudoeste
⬅️	dirección, flecha, flecha hacia el oeste, flecha hacia la izquierda, izquierda, oeste
↖️	arriba, dirección, flecha, flecha hacia el noroeste, flecha hacia la esquina superior izquierda, noroeste
⏭	avanzar, avanzar a la pista siguiente, botón, música, siguiente
♾️	infinito
🔰	bandera, hoja, japonés, principiante, símbolo japonés de principiante
#⃣	tecla, tecla: #
*⃣	tecla, tecla: *
0⃣	tecla, tecla: 0
1⃣	tecla, tecla: 1
2⃣	tecla, tecla: 2
3⃣	tecla, tecla: 3
4⃣	tecla, tecla: 4
5⃣	tecla, tecla: 5
6⃣	tecla, tecla: 6
7⃣	tecla, tecla: 7
8⃣	tecla, tecla: 8
9⃣	tecla, tecla: 9
🔟	tecla, tecla: 10
🈷	"cantidad mensual" en japonés
🔳	borde, botón, cuadrado, cuadrado negro con borde blanco, marco
🔲	borde, botón, cuadrado, cuadrado blanco con borde negro, marco
🏁	bandera, bandera de cuadros, blanco, carrera, deporte, negro
🏴‍☠	bandera pirata
🇦🇨	bandera: Isla de la Ascensión
🇧🇦	bandera: Bosnia y Herzegovina
🇨🇮	bandera: Côte d’Ivoire
🇬🇬	bandera: Guernsey
🇹🇦	bandera: Tristán de Acuña
🇺🇲	bandera: Islas menores alejadas de EE. UU.
